,can0_ESP_v_Signal [Unit_KiloMeterPerHour],can0_ESP_Bremsdruck [Unit_Bar],can0_ESP_Laengsbeschl [Unit_MeterPerSeconSquar]
87517,35.22,0.0,1.15625
87518,35.22,0.0,1.15625
87519,35.33,0.0,1.15625
87520,35.33,0.0,1.15625
87521,35.43,0.0,1.15625
87522,35.43,0.0,1.15625
87523,35.53,0.0,1.15625
87524,35.53,0.0,1.15625
87525,35.61,0.0,1.15625
87526,35.61,0.0,1.15625
87527,35.69,0.0,1.15625
87528,35.69,0.0,1.15625
87529,35.78,0.0,1.25
87530,35.78,0.0,1.25
87531,35.87,0.0,1.25
87532,35.87,0.0,1.25
87533,35.96,0.0,1.25
87534,35.96,0.0,1.25
87535,36.07,0.0,1.34375
87536,36.07,0.0,1.34375
87537,36.14,0.0,1.34375
87538,36.14,0.0,1.34375
87539,36.25,0.0,1.34375
87540,36.25,0.0,1.34375
87541,36.31,0.0,1.34375
87542,36.31,0.0,1.34375
87543,36.41,0.0,1.34375
87544,36.41,0.0,1.34375
87545,36.44,0.2999999999999972,1.34375
87546,36.44,0.2999999999999972,1.34375
87547,36.54,0.0,1.34375
87548,36.54,0.0,1.34375
87549,36.64,0.0,1.34375
87550,36.64,0.0,1.34375
87551,36.7,0.0,1.34375
87552,36.7,0.0,1.34375
87553,36.83,0.0,1.34375
87554,36.83,0.0,1.34375
87555,36.86,0.0,1.34375
87556,36.86,0.0,1.34375
87557,36.96,0.0,1.34375
87558,36.96,0.0,1.34375
87559,37.07,0.0,1.25
87560,37.07,0.0,1.25
87561,37.13,0.0,1.25
87562,37.13,0.0,1.25
87563,37.16,0.0,1.25
87564,37.16,0.0,1.25
87565,37.29,0.0,1.15625
87566,37.29,0.0,1.15625
87567,37.34,0.0,1.15625
87568,37.34,0.0,1.15625
87569,37.47,0.0,1.15625
87570,37.47,0.0,1.15625
87571,37.54,0.0,1.15625
87572,37.54,0.0,1.15625
87573,37.63,0.0,1.15625
87574,37.63,0.0,1.15625
87575,37.69,0.0,1.15625
87576,37.69,0.0,1.15625
87577,37.77,0.0,1.15625
87578,37.77,0.0,1.15625
87579,37.78,0.0,1.15625
87580,37.78,0.0,1.15625
87581,37.86,0.0,1.15625
87582,37.86,0.0,1.15625
87583,37.8,0.0,1.15625
87584,37.8,0.0,1.15625
87585,37.76,0.0,1.0625
87586,37.76,0.0,1.0625
87587,37.71,0.2999999999999972,1.0625
87588,37.71,0.2999999999999972,1.0625
87589,37.7,0.0,0.96875
87590,37.7,0.0,0.96875
87591,37.72,0.0,0.875
87592,37.72,0.0,0.875
87593,37.67,0.0,0.78125
87594,37.67,0.0,0.78125
87595,37.65,0.0,0.5625
87596,37.65,0.0,0.5625
87597,37.72,0.0,0.46875
87598,37.72,0.0,0.46875
87599,37.8,0.0,0.28125
87600,37.8,0.0,0.28125
87601,37.7,0.0,0.1875
87602,37.7,0.0,0.1875
87603,37.62,0.0,0.09375
87604,37.62,0.0,0.09375
87605,37.76,0.0,0.0
87606,37.76,0.0,0.0
87607,37.74,0.0,0.0
87608,37.74,0.0,0.0
87609,37.7,0.0,0.0
87610,37.7,0.0,0.0
87611,37.75,0.0,0.0
87612,37.75,0.0,0.0
87613,37.75,0.0,0.0
87614,37.75,0.0,0.0
87615,37.74,0.0,0.0
87616,37.74,0.0,0.0
87617,37.71,0.0,-0.09375
87618,37.71,0.0,-0.09375
87619,37.67,0.0,-0.09375
87620,37.67,0.0,-0.09375
87621,37.63,0.0,-0.09375
87622,37.63,0.0,-0.09375
87623,37.74,0.0,-0.09375
87624,37.74,0.0,-0.09375
87625,37.73,0.0,-0.09375
87626,37.73,0.0,-0.09375
87627,37.6,0.0,-0.09375
87628,37.6,0.0,-0.09375
87629,37.66,0.0,0.0
87630,37.66,0.0,0.0
87631,37.56,0.0,0.0
87632,37.56,0.0,0.0
87633,37.48,0.0,0.0
87634,37.48,0.0,0.0
87635,37.6,0.0,-0.09375
87636,37.6,0.0,-0.09375
87637,37.44,0.0,-0.09375
87638,37.44,0.0,-0.09375
87639,37.43,0.0,-0.09375
87640,37.43,0.0,-0.09375
87641,37.5,0.0,-0.09375
87642,37.5,0.0,-0.09375
87643,37.42,0.0,-0.09375
87644,37.42,0.0,-0.09375
87645,37.39,0.0,-0.09375
87646,37.39,0.0,-0.09375
87647,37.45,0.0,-0.09375
87648,37.45,0.0,-0.09375
87649,37.38,0.0,-0.09375
87650,37.38,0.0,-0.09375
87651,37.39,0.0,-0.09375
87652,37.39,0.0,-0.09375
87653,37.41,0.2999999999999972,-0.09375
87654,37.41,0.2999999999999972,-0.09375
87655,37.36,0.0,-0.09375
87656,37.36,0.0,-0.09375
87657,37.31,0.0,-0.09375
87658,37.31,0.0,-0.09375
87659,37.29,0.0,-0.09375
87660,37.29,0.0,-0.09375
87661,37.26,0.0,-0.09375
87662,37.26,0.0,-0.09375
87663,37.25,0.0,-0.09375
87664,37.25,0.0,-0.09375
87665,37.29,0.0,-0.09375
87666,37.29,0.0,-0.09375
87667,37.79,0.0,-0.09375
87668,37.79,0.0,-0.09375
87669,37.74,0.0,-0.09375
87670,37.74,0.0,-0.09375
87671,37.56,0.0,0.0
87672,37.56,0.0,0.0
87673,37.78,0.0,0.0
87674,37.78,0.0,0.0
87675,37.68,0.0,0.09375
87676,37.68,0.0,0.09375
87677,37.68,0.0,0.28125
87678,37.68,0.0,0.28125
87679,37.61,0.0,0.375
87680,37.61,0.0,0.375
87681,37.48,0.0,0.5625
87682,37.48,0.0,0.5625
87683,37.36,0.0,0.65625
87684,37.36,0.0,0.65625
87685,37.4,0.0,0.65625
87686,37.4,0.0,0.65625
87687,37.53,0.0,0.5625
87688,37.53,0.0,0.5625
87689,37.69,0.0,0.46875
87690,37.69,0.0,0.46875
87691,37.65,0.0,0.375
87692,37.65,0.0,0.375
87693,37.8,0.0,0.28125
87694,37.8,0.0,0.28125
87695,37.86,0.0,0.1875
87696,37.86,0.0,0.1875
87697,37.75,0.0,0.1875
87698,37.75,0.0,0.1875
87699,37.79,0.0,0.1875
87700,37.79,0.0,0.1875
87701,37.79,0.2999999999999972,0.28125
87702,37.79,0.2999999999999972,0.28125
87703,37.82,0.0,0.28125
87704,37.82,0.0,0.28125
87705,37.81,0.0,0.375
87706,37.81,0.0,0.375
87707,37.85,0.0,0.375
87708,37.85,0.0,0.375
87709,37.95,0.0,0.375
87710,37.95,0.0,0.375
87711,37.99,0.0,0.375
87712,37.99,0.0,0.375
87713,37.99,0.0,0.375
87714,37.99,0.0,0.375
87715,38.1,0.0,0.375
87716,38.1,0.0,0.375
87717,38.12,0.0,0.375
87718,38.12,0.0,0.375
87719,38.13,0.0,0.375
87720,38.13,0.0,0.375
87721,38.16,0.2999999999999972,0.46875
87722,38.16,0.2999999999999972,0.46875
87723,38.15,0.0,0.46875
87724,38.15,0.0,0.46875
87725,38.22,0.0,0.5625
87726,38.22,0.0,0.5625
87727,38.27,0.0,0.5625
87728,38.27,0.0,0.5625
87729,38.31,0.2999999999999972,0.5625
87730,38.31,0.2999999999999972,0.5625
87731,38.34,0.0,0.5625
87732,38.34,0.0,0.5625
87733,38.39,0.0,0.5625
87734,38.39,0.0,0.5625
87735,38.37,0.0,0.5625
87736,38.37,0.0,0.5625
87737,38.4,0.0,0.5625
87738,38.4,0.0,0.5625
87739,38.43,0.0,0.5625
87740,38.43,0.0,0.5625
87741,38.46,0.0,0.5625
87742,38.46,0.0,0.5625
87743,38.51,0.0,0.5625
87744,38.51,0.0,0.5625
87745,38.59,0.0,0.5625
87746,38.59,0.0,0.5625
87747,38.64,0.0,0.5625
87748,38.64,0.0,0.5625
87749,38.64,0.0,0.5625
87750,38.64,0.0,0.5625
87751,38.65,0.0,0.5625
87752,38.65,0.0,0.5625
87753,38.71,0.0,0.5625
87754,38.71,0.0,0.5625
87755,38.75,0.0,0.5625
87756,38.75,0.0,0.5625
87757,38.79,0.0,0.5625
87758,38.79,0.0,0.5625
87759,38.91,0.0,0.5625
87760,38.91,0.0,0.5625
87761,38.81,0.0,0.5625
87762,38.81,0.0,0.5625
87763,38.98,0.0,0.5625
87764,38.98,0.0,0.5625
87765,38.94,0.0,0.5625
87766,38.94,0.0,0.5625
87767,38.96,0.0,0.5625
87768,38.96,0.0,0.5625
87769,39.03,0.0,0.5625
87770,39.03,0.0,0.5625
87771,39.01,0.0,0.5625
87772,39.01,0.0,0.5625
87773,39.07,0.2999999999999972,0.5625
87774,39.07,0.2999999999999972,0.5625
87775,39.08,0.0,0.65625
87776,39.08,0.0,0.65625
87777,39.11,0.0,0.65625
87778,39.11,0.0,0.65625
87779,39.2,0.0,0.65625
87780,39.2,0.0,0.65625
87781,39.25,0.0,0.5625
87782,39.25,0.0,0.5625
87783,39.27,0.0,0.5625
87784,39.27,0.0,0.5625
87785,39.27,0.0,0.5625
87786,39.27,0.0,0.5625
87787,39.28,0.0,0.5625
87788,39.28,0.0,0.5625
87789,39.35,0.0,0.5625
87790,39.35,0.0,0.5625
87791,39.42,0.0,0.5625
87792,39.42,0.0,0.5625
87793,39.42,0.0,0.5625
87794,39.42,0.0,0.5625
87795,39.49,0.0,0.5625
87796,39.49,0.0,0.5625
87797,39.56,0.0,0.5625
87798,39.56,0.0,0.5625
87799,39.59,0.0,0.5625
87800,39.59,0.0,0.5625
87801,39.62,0.0,0.5625
87802,39.62,0.0,0.5625
87803,39.63,0.0,0.5625
87804,39.63,0.0,0.5625
87805,39.66,0.0,0.5625
87806,39.66,0.0,0.5625
87807,39.65,0.0,0.5625
87808,39.65,0.0,0.5625
87809,39.73,0.0,0.5625
87810,39.73,0.0,0.5625
87811,39.74,0.0,0.5625
87812,39.74,0.0,0.5625
87813,39.79,0.0,0.5625
87814,39.79,0.0,0.5625
87815,39.84,0.0,0.5625
87816,39.84,0.0,0.5625
87817,39.88,0.0,0.5625
87818,39.88,0.0,0.5625
87819,39.9,0.0,0.5625
87820,39.9,0.0,0.5625
87821,39.89,0.0,0.5625
87822,39.89,0.0,0.5625
87823,39.91,0.0,0.5625
87824,39.91,0.0,0.5625
87825,39.95,0.0,0.5625
87826,39.95,0.0,0.5625
87827,39.99,0.0,0.5625
87828,39.99,0.0,0.5625
87829,40.09,0.0,0.5625
87830,40.09,0.0,0.5625
87831,40.09,0.0,0.5625
87832,40.09,0.0,0.5625
87833,40.12,0.0,0.5625
87834,40.12,0.0,0.5625
87835,40.21,0.0,0.5625
87836,40.21,0.0,0.5625
87837,40.27,0.0,0.5625
87838,40.27,0.0,0.5625
87839,40.22,0.0,0.5625
87840,40.22,0.0,0.5625
87841,40.28,0.0,0.5625
87842,40.28,0.0,0.5625
87843,40.25,0.0,0.5625
87844,40.25,0.0,0.5625
87845,40.29,0.2999999999999972,0.5625
87846,40.29,0.2999999999999972,0.5625
87847,40.44,0.0,0.5625
87848,40.44,0.0,0.5625
87849,40.35,0.0,0.5625
87850,40.35,0.0,0.5625
87851,40.51,0.0,0.5625
87852,40.51,0.0,0.5625
87853,40.42,0.0,0.5625
87854,40.42,0.0,0.5625
87855,40.55,0.0,0.5625
87856,40.55,0.0,0.5625
87857,40.48,0.0,0.5625
87858,40.48,0.0,0.5625
87859,40.49,0.0,0.5625
87860,40.49,0.0,0.5625
87861,40.58,0.0,0.5625
87862,40.58,0.0,0.5625
87863,40.53,0.0,0.5625
87864,40.53,0.0,0.5625
87865,40.65,0.0,0.5625
87866,40.65,0.0,0.5625
87867,40.68,0.0,0.5625
87868,40.68,0.0,0.5625
87869,40.74,0.0,0.5625
87870,40.74,0.0,0.5625
87871,40.78,0.0,0.46875
87872,40.78,0.0,0.46875
87873,40.82,0.0,0.46875
87874,40.82,0.0,0.46875
87875,40.86,0.0,0.46875
87876,40.86,0.0,0.46875
87877,40.86,0.0,0.46875
87878,40.86,0.0,0.46875
87879,41.02,0.0,0.46875
87880,41.02,0.0,0.46875
87881,41.02,0.0,0.46875
87882,41.02,0.0,0.46875
87883,41.06,0.0,0.46875
87884,41.06,0.0,0.46875
87885,41.12,0.2999999999999972,0.46875
87886,41.12,0.2999999999999972,0.46875
87887,41.19,0.0,0.46875
87888,41.19,0.0,0.46875
87889,41.25,0.0,0.46875
87890,41.25,0.0,0.46875
87891,41.23,0.0,0.46875
87892,41.23,0.0,0.46875
87893,41.27,0.2999999999999972,0.46875
87894,41.27,0.2999999999999972,0.46875
87895,41.22,0.0,0.46875
87896,41.22,0.0,0.46875
87897,41.3,0.0,0.46875
87898,41.3,0.0,0.46875
87899,41.39,0.0,0.46875
87900,41.39,0.0,0.46875
87901,41.38,0.0,0.46875
87902,41.38,0.0,0.46875
87903,41.4,0.0,0.46875
87904,41.4,0.0,0.46875
87905,41.49,0.0,0.46875
87906,41.49,0.0,0.46875
87907,41.55,0.0,0.46875
87908,41.55,0.0,0.46875
87909,41.53,0.0,0.46875
87910,41.53,0.0,0.46875
87911,41.61,0.0,0.46875
87912,41.61,0.0,0.46875
87913,41.65,0.2999999999999972,0.46875
87914,41.65,0.2999999999999972,0.46875
87915,41.71,0.0,0.46875
87916,41.71,0.0,0.46875
87917,41.71,0.0,0.46875
87918,41.71,0.0,0.46875
87919,41.79,0.0,0.46875
87920,41.79,0.0,0.46875
87921,41.81,0.0,0.46875
87922,41.81,0.0,0.46875
87923,41.87,0.2999999999999972,0.46875
87924,41.87,0.2999999999999972,0.46875
87925,41.83,0.0,0.46875
87926,41.83,0.0,0.46875
87927,41.89,0.0,0.46875
87928,41.89,0.0,0.46875
87929,41.88,0.0,0.46875
87930,41.88,0.0,0.46875
87931,41.93,0.0,0.46875
87932,41.93,0.0,0.46875
87933,42.03,0.0,0.46875
87934,42.03,0.0,0.46875
87935,42.06,0.0,0.46875
87936,42.06,0.0,0.46875
87937,42.1,0.0,0.46875
87938,42.1,0.0,0.46875
87939,42.08,0.0,0.46875
87940,42.08,0.0,0.46875
87941,42.15,0.0,0.375
87942,42.15,0.0,0.375
87943,42.13,0.0,0.375
87944,42.13,0.0,0.375
87945,42.16,0.0,0.375
87946,42.16,0.0,0.375
87947,42.17,0.0,0.375
87948,42.17,0.0,0.375
87949,42.29,0.0,0.375
87950,42.29,0.0,0.375
87951,42.26,0.2999999999999972,0.375
87952,42.26,0.2999999999999972,0.375
87953,42.35,0.0,0.375
87954,42.35,0.0,0.375
87955,42.37,0.0,0.375
87956,42.37,0.0,0.375
87957,42.42,0.0,0.375
87958,42.42,0.0,0.375
87959,42.43,0.0,0.375
87960,42.43,0.0,0.375
87961,42.43,0.0,0.375
87962,42.43,0.0,0.375
87963,42.5,0.0,0.375
87964,42.5,0.0,0.375
87965,42.48,0.0,0.375
87966,42.48,0.0,0.375
87967,42.54,0.0,0.375
87968,42.54,0.0,0.375
87969,42.58,0.0,0.375
87970,42.58,0.0,0.375
87971,42.58,0.0,0.375
87972,42.58,0.0,0.375
87973,42.7,0.0,0.375
87974,42.7,0.0,0.375
87975,42.68,0.0,0.375
87976,42.68,0.0,0.375
87977,42.71,0.0,0.375
87978,42.71,0.0,0.375
87979,42.75,0.0,0.375
87980,42.75,0.0,0.375
87981,42.72,0.0,0.375
87982,42.72,0.0,0.375
87983,42.87,0.0,0.375
87984,42.87,0.0,0.375
87985,42.81,0.0,0.46875
87986,42.81,0.0,0.46875
87987,42.85,0.2999999999999972,0.375
87988,42.85,0.2999999999999972,0.375
87989,42.86,0.0,0.375
87990,42.86,0.0,0.375
87991,42.88,0.0,0.375
87992,42.88,0.0,0.375
87993,42.92,0.0,0.375
87994,42.92,0.0,0.375
87995,42.88,0.0,0.375
87996,42.88,0.0,0.375
87997,42.93,0.0,0.28125
87998,42.93,0.0,0.28125
87999,43.0,0.0,0.28125
88000,43.0,0.0,0.28125
88001,42.93,0.0,0.28125
88002,42.93,0.0,0.28125
88003,42.98,0.0,0.28125
88004,42.98,0.0,0.28125
88005,42.99,0.0,0.1875
88006,42.99,0.0,0.1875
88007,43.02,0.0,0.1875
88008,43.02,0.0,0.1875
88009,42.98,0.0,0.1875
88010,42.98,0.0,0.1875
88011,43.0,0.0,0.09375
88012,43.0,0.0,0.09375
88013,43.04,0.0,0.09375
88014,43.04,0.0,0.09375
88015,43.02,0.0,0.09375
88016,43.02,0.0,0.09375
88017,43.05,0.0,0.09375
88018,43.05,0.0,0.09375
88019,43.11,0.0,0.09375
88020,43.11,0.0,0.09375
88021,43.11,0.0,0.09375
88022,43.11,0.0,0.09375
88023,43.07,0.0,0.09375
88024,43.07,0.0,0.09375
88025,43.21,0.0,0.09375
88026,43.21,0.0,0.09375
88027,43.22,0.0,0.09375
88028,43.22,0.0,0.09375
88029,43.08,0.0,0.09375
88030,43.08,0.0,0.09375
88031,43.18,0.0,0.09375
88032,43.18,0.0,0.09375
88033,42.95,0.0,0.09375
88034,42.95,0.0,0.09375
88035,43.23,0.0,0.09375
88036,43.23,0.0,0.09375
88037,43.4,0.2999999999999972,0.09375
88038,43.4,0.2999999999999972,0.09375
88039,43.12,0.0,0.09375
88040,43.12,0.0,0.09375
88041,43.07,0.0,0.09375
88042,43.07,0.0,0.09375
88043,43.18,0.0,0.09375
88044,43.18,0.0,0.09375
88045,43.1,0.0,0.09375
88046,43.1,0.0,0.09375
88047,43.14,0.0,0.09375
88048,43.14,0.0,0.09375
88049,43.19,0.0,0.09375
88050,43.19,0.0,0.09375
88051,43.09,0.0,0.09375
88052,43.09,0.0,0.09375
88053,43.21,0.0,0.1875
88054,43.21,0.0,0.1875
88055,43.19,0.0,0.1875
88056,43.19,0.0,0.1875
88057,43.21,0.0,0.1875
88058,43.21,0.0,0.1875
88059,43.15,0.0,0.1875
88060,43.15,0.0,0.1875
88061,43.12,0.0,0.1875
88062,43.12,0.0,0.1875
88063,43.24,0.0,0.1875
88064,43.24,0.0,0.1875
88065,43.13,0.0,0.1875
88066,43.13,0.0,0.1875
88067,43.19,0.0,0.1875
88068,43.19,0.0,0.1875
88069,43.24,0.0,0.1875
88070,43.24,0.0,0.1875
88071,43.22,0.0,0.1875
88072,43.22,0.0,0.1875
88073,43.24,0.0,0.1875
88074,43.24,0.0,0.1875
88075,43.2,0.0,0.1875
88076,43.2,0.0,0.1875
88077,43.23,0.2999999999999972,0.09375
88078,43.23,0.2999999999999972,0.09375
88079,43.28,0.2999999999999972,0.1875
88080,43.28,0.2999999999999972,0.1875
88081,43.29,0.0,0.1875
88082,43.29,0.0,0.1875
88083,43.32,0.0,0.1875
88084,43.32,0.0,0.1875
88085,43.31,0.0,0.1875
88086,43.31,0.0,0.1875
88087,43.26,0.0,0.1875
88088,43.26,0.0,0.1875
88089,43.28,0.0,0.1875
88090,43.28,0.0,0.1875
88091,43.28,0.0,0.1875
88092,43.28,0.0,0.1875
88093,43.3,0.0,0.1875
88094,43.3,0.0,0.1875
88095,43.31,0.0,0.1875
88096,43.31,0.0,0.1875
88097,43.37,0.0,0.1875
88098,43.37,0.0,0.1875
88099,43.35,0.0,0.1875
88100,43.35,0.0,0.1875
88101,43.35,0.0,0.1875
88102,43.35,0.0,0.1875
88103,43.34,0.0,0.1875
88104,43.34,0.0,0.1875
88105,43.32,0.0,0.1875
88106,43.32,0.0,0.1875
88107,43.34,0.0,0.1875
88108,43.34,0.0,0.1875
88109,43.38,0.0,0.1875
88110,43.38,0.0,0.1875
88111,43.35,0.2999999999999972,0.1875
88112,43.35,0.2999999999999972,0.1875
88113,43.41,0.0,0.1875
88114,43.41,0.0,0.1875
88115,43.37,0.0,0.1875
88116,43.37,0.0,0.1875
88117,43.38,0.0,0.1875
88118,43.38,0.0,0.1875
88119,43.37,0.2999999999999972,0.1875
88120,43.37,0.2999999999999972,0.1875
88121,43.45,0.0,0.1875
88122,43.45,0.0,0.1875
88123,43.41,0.0,0.1875
88124,43.41,0.0,0.1875
88125,43.42,0.0,0.1875
88126,43.42,0.0,0.1875
88127,43.41,0.0,0.1875
88128,43.41,0.0,0.1875
88129,43.46,0.0,0.1875
88130,43.46,0.0,0.1875
88131,43.45,0.0,0.1875
88132,43.45,0.0,0.1875
88133,43.51,0.0,0.1875
88134,43.51,0.0,0.1875
88135,43.49,0.0,0.1875
88136,43.49,0.0,0.1875
88137,43.5,0.0,0.09375
88138,43.5,0.0,0.09375
88139,43.55,0.0,0.09375
88140,43.55,0.0,0.09375
88141,43.53,0.0,0.09375
88142,43.53,0.0,0.09375
88143,43.53,0.0,0.09375
88144,43.53,0.0,0.09375
88145,43.53,0.0,0.09375
88146,43.53,0.0,0.09375
88147,43.5,0.0,0.09375
88148,43.5,0.0,0.09375
88149,43.56,0.0,0.09375
88150,43.56,0.0,0.09375
88151,43.5,0.0,0.09375
88152,43.5,0.0,0.09375
88153,43.48,0.0,0.09375
88154,43.48,0.0,0.09375
88155,43.47,0.0,0.09375
88156,43.47,0.0,0.09375
88157,43.38,0.0,0.09375
88158,43.38,0.0,0.09375
88159,43.37,0.0,0.09375
88160,43.37,0.0,0.09375
88161,43.34,0.0,0.0
88162,43.34,0.0,0.0
88163,43.33,0.0,0.0
88164,43.33,0.0,0.0
88165,43.38,0.0,0.0
88166,43.38,0.0,0.0
88167,43.38,0.0,0.0
88168,43.38,0.0,0.0
88169,43.26,0.0,0.0
88170,43.26,0.0,0.0
88171,43.08,0.0,0.0
88172,43.08,0.0,0.0
88173,43.08,0.0,-0.09375
88174,43.08,0.0,-0.09375
88175,43.27,0.0,-0.09375
88176,43.27,0.0,-0.09375
88177,43.06,0.0,-0.1875
88178,43.06,0.0,-0.1875
88179,43.02,0.0,-0.1875
88180,43.02,0.0,-0.1875
88181,43.16,0.2999999999999972,-0.1875
88182,43.16,0.2999999999999972,-0.1875
88183,43.04,0.0,-0.1875
88184,43.04,0.0,-0.1875
88185,43.08,0.0,-0.28125
88186,43.08,0.0,-0.28125
88187,42.98,0.0,-0.28125
88188,42.98,0.0,-0.28125
88189,42.91,0.2999999999999972,-0.28125
88190,42.91,0.2999999999999972,-0.28125
88191,42.91,0.0,-0.28125
88192,42.91,0.0,-0.28125
88193,42.81,0.0,-0.28125
88194,42.81,0.0,-0.28125
88195,42.88,0.0,-0.28125
88196,42.88,0.0,-0.28125
88197,42.82,0.0,-0.375
88198,42.82,0.0,-0.375
88199,42.78,0.2999999999999972,-0.375
88200,42.78,0.2999999999999972,-0.375
88201,42.75,0.0,-0.28125
88202,42.75,0.0,-0.28125
88203,42.67,0.0,-0.28125
88204,42.67,0.0,-0.28125
88205,42.63,0.0,-0.28125
88206,42.63,0.0,-0.28125
88207,42.6,0.0,-0.28125
88208,42.6,0.0,-0.28125
88209,42.54,0.0,-0.28125
88210,42.54,0.0,-0.28125
88211,42.56,0.0,-0.28125
88212,42.56,0.0,-0.28125
88213,42.53,0.0,-0.28125
88214,42.53,0.0,-0.28125
88215,42.5,0.0,-0.375
88216,42.5,0.0,-0.375
88217,42.41,0.0,-0.375
88218,42.41,0.0,-0.375
88219,42.39,0.0,-0.375
88220,42.39,0.0,-0.375
88221,42.37,0.0,-0.375
88222,42.37,0.0,-0.375
88223,42.33,0.0,-0.375
88224,42.33,0.0,-0.375
88225,42.32,0.0,-0.375
88226,42.32,0.0,-0.375
88227,42.23,0.0,-0.375
88228,42.23,0.0,-0.375
88229,42.22,0.0,-0.28125
88230,42.22,0.0,-0.28125
88231,42.16,0.0,-0.28125
88232,42.16,0.0,-0.28125
88233,42.17,0.0,-0.28125
88234,42.17,0.0,-0.28125
88235,42.12,0.0,-0.28125
88236,42.12,0.0,-0.28125
88237,42.04,0.0,-0.375
88238,42.04,0.0,-0.375
88239,42.02,0.0,-0.375
88240,42.02,0.0,-0.375
88241,41.96,0.0,-0.375
88242,41.96,0.0,-0.375
88243,41.88,0.0,-0.28125
88244,41.88,0.0,-0.28125
88245,41.91,0.0,-0.28125
88246,41.91,0.0,-0.28125
88247,41.85,0.0,-0.28125
88248,41.85,0.0,-0.28125
88249,41.79,0.2999999999999972,-0.28125
88250,41.79,0.2999999999999972,-0.28125
88251,41.75,0.0,-0.28125
88252,41.75,0.0,-0.28125
88253,41.72,0.0,-0.28125
88254,41.72,0.0,-0.28125
88255,41.69,0.0,-0.28125
88256,41.69,0.0,-0.28125
88257,41.66,0.0,-0.28125
88258,41.66,0.0,-0.28125
88259,41.67,0.0,-0.28125
88260,41.67,0.0,-0.28125
88261,41.63,0.0,-0.28125
88262,41.63,0.0,-0.28125
88263,41.56,0.0,-0.28125
88264,41.56,0.0,-0.28125
88265,41.56,0.0,-0.375
88266,41.56,0.0,-0.375
88267,41.52,0.0,-0.375
88268,41.52,0.0,-0.375
88269,41.56,0.0,-0.375
88270,41.56,0.0,-0.375
88271,41.46,0.0,-0.375
88272,41.46,0.0,-0.375
88273,41.46,0.0,-0.375
88274,41.46,0.0,-0.375
88275,41.43,0.2999999999999972,-0.375
88276,41.43,0.2999999999999972,-0.375
88277,41.43,0.0,-0.375
88278,41.43,0.0,-0.375
88279,41.42,0.0,-0.375
88280,41.42,0.0,-0.375
88281,41.34,0.0,-0.375
88282,41.34,0.0,-0.375
88283,41.33,0.0,-0.375
88284,41.33,0.0,-0.375
88285,41.29,0.2999999999999972,-0.375
88286,41.29,0.2999999999999972,-0.375
88287,41.27,0.2999999999999972,-0.375
88288,41.27,0.2999999999999972,-0.375
88289,41.23,0.2999999999999972,-0.46875
88290,41.23,0.2999999999999972,-0.46875
88291,41.22,0.2999999999999972,-0.46875
88292,41.22,0.2999999999999972,-0.46875
88293,41.15,0.2999999999999972,-0.46875
88294,41.15,0.2999999999999972,-0.46875
88295,41.14,0.5999999999999979,-0.46875
88296,41.14,0.5999999999999979,-0.46875
88297,41.07,0.5999999999999979,-0.46875
88298,41.07,0.5999999999999979,-0.46875
88299,41.07,0.5999999999999979,-0.46875
88300,41.07,0.5999999999999979,-0.46875
88301,41.02,0.5999999999999979,-0.46875
88302,41.02,0.5999999999999979,-0.46875
88303,41.0,0.5999999999999979,-0.46875
88304,41.0,0.5999999999999979,-0.46875
88305,40.89,0.5999999999999979,-0.46875
88306,40.89,0.5999999999999979,-0.46875
88307,40.87,0.5999999999999979,-0.46875
88308,40.87,0.5999999999999979,-0.46875
88309,40.81,0.5999999999999979,-0.46875
88310,40.81,0.5999999999999979,-0.46875
88311,40.79,0.5999999999999979,-0.46875
88312,40.79,0.5999999999999979,-0.46875
88313,40.79,0.5999999999999979,-0.46875
88314,40.79,0.5999999999999979,-0.46875
88315,40.69,0.8999999999999986,-0.46875
88316,40.69,0.8999999999999986,-0.46875
88317,40.69,1.5,-0.46875
88318,40.69,1.5,-0.46875
88319,40.62,2.1000000000000014,-0.46875
88320,40.62,2.1000000000000014,-0.46875
88321,40.55,2.3999999999999986,-0.46875
88322,40.55,2.3999999999999986,-0.46875
88323,40.49,3.0,-0.46875
88324,40.49,3.0,-0.46875
88325,40.33,4.199999999999996,-0.46875
88326,40.33,4.199999999999996,-0.46875
88327,40.09,6.299999999999998,-0.5625
88328,40.09,6.299999999999998,-0.5625
88329,40.0,7.1999999999999975,-0.5625
88330,40.0,7.1999999999999975,-0.5625
88331,39.99,7.799999999999998,-0.65625
88332,39.99,7.799999999999998,-0.65625
88333,39.85,9.0,-0.78125
88334,39.85,9.0,-0.78125
88335,39.63,10.5,-0.96875
88336,39.63,10.5,-0.96875
88337,39.61,11.1,-1.0625
88338,39.61,11.1,-1.0625
88339,39.52,11.699999999999996,-1.25
88340,39.52,11.699999999999996,-1.25
88341,39.26,12.9,-1.46875
88342,39.26,12.9,-1.46875
88343,39.14,13.799999999999995,-1.5625
88344,39.14,13.799999999999995,-1.5625
88345,38.99,14.4,-1.75
88346,38.99,14.4,-1.75
88347,38.87,14.699999999999996,-1.84375
88348,38.87,14.699999999999996,-1.84375
88349,38.85,15.0,-1.9375
88350,38.85,15.0,-1.9375
88351,38.61,15.299999999999995,-2.03125
